PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"35711912","StarGazer: A Hybrid Intelligence Platform for Drug Target Prioritization and Digital Drug Repositioning Using Streamlit","Lee C, Lin J, Prokop A, Gopalakrishnan V, Hanna RN, Papa E, Freeman A, Patel S, Yu W, Huhn M, Sheikh AS, Tan K, Sellman BR, Cohen T, Mangion J, Khan FM, Gusev Y, Shameer K.","Front Genet. 2022 May 31;13:868015. doi: 10.3389/fgene.2022.868015. eCollection 2022.","Lee C","Front Genet","2022","2022/06/17","PMC9197487","","10.3389/fgene.2022.868015"
"35616100","A Simple Standard for Sharing Ontological Mappings (SSSOM)","Matentzoglu N, Balhoff JP, Bello SM, Bizon C, Brush M, Callahan TJ, Chute CG, Duncan WD, Evelo CT, Gabriel D, Graybeal J, Gray A, Gyori BM, Haendel M, Harmse H, Harris NL, Harrow I, Hegde HB, Hoyt AL, Hoyt CT, Jiao D, Jiménez-Ruiz E, Jupp S, Kim H, Koehler S, Liener T, Long Q, Malone J, McLaughlin JA, McMurry JA, Moxon S, Munoz-Torres MC, Osumi-Sutherland D, Overton JA, Peters B, Putman T, Queralt-Rosinach N, Shefchek K, Solbrig H, Thessen A, Tudorache T, Vasilevsky N, Wagner AH, Mungall CJ.","Database (Oxford). 2022 May 25;2022:baac035. doi: 10.1093/database/baac035.","Matentzoglu N","Database (Oxford)","2022","2022/05/26","PMC9216545","","10.1093/database/baac035"
"35479407","Integrated analysis of microbe-host interactions in Crohn's disease reveals potential mechanisms of microbial proteins on host gene expression","Sudhakar P, Andrighetti T, Verstockt S, Caenepeel C, Ferrante M, Sabino J, Verstockt B, Vermeire S.","iScience. 2022 Feb 22;25(5):103963. doi: 10.1016/j.isci.2022.103963. eCollection 2022 May 20.","Sudhakar P","iScience","2022","2022/04/28","PMC9035720","","10.1016/j.isci.2022.103963"
"34649980","An interferon-inducible signature of airway disease from blood gene expression profiling","Yun JH, Lee S, Srinivasa P, Morrow J, Chase R, Saferali A, Xu Z, Cho M, Castaldi P, Hersh CP.","Eur Respir J. 2022 May 19;59(5):2100569. doi: 10.1183/13993003.00569-2021. Print 2022 May.","Yun JH","Eur Respir J","2022","2021/10/15","PMC9245457","NIHMS1816484","10.1183/13993003.00569-2021"
"35628390","Meta-Analysis of Two Human RNA-seq Datasets to Determine Periodontitis Diagnostic Biomarkers and Drug Target Candidates","Moreno C, Bybee E, Tellez Freitas CM, Pickett BE, Weber KS.","Int J Mol Sci. 2022 May 17;23(10):5580. doi: 10.3390/ijms23105580.","Moreno C","Int J Mol Sci","2022","2022/05/28","PMC9145972","","10.3390/ijms23105580"
"35647075","Different Effects on Protein Expression of CDR132L, an Antisense Inhibitor of miR-132, and Standard Therapies for Myocardial Infarction","Iborra-Egea O, Aimo A, Bayes-Genis A.","Front Cardiovasc Med. 2022 May 13;9:887236. doi: 10.3389/fcvm.2022.887236. eCollection 2022.","Iborra-Egea O","Front Cardiovasc Med","2022","2022/06/01","PMC9136062","","10.3389/fcvm.2022.887236"
"35628257","Consensus Gene Co-Expression Network Analysis Identifies Novel Genes Associated with Severity of Fibrotic Lung Disease","Ghandikota S, Sharma M, Ediga HH, Madala SK, Jegga AG.","Int J Mol Sci. 2022 May 13;23(10):5447. doi: 10.3390/ijms23105447.","Ghandikota S","Int J Mol Sci","2022","2022/05/28","PMC9141193","","10.3390/ijms23105447"
"35527273","Comprehensive and integrative analyses identify TYW5 as a schizophrenia risk gene","Zhang C, Li X, Zhao L, Liang R, Deng W, Guo W, Wang Q, Hu X, Du X, Sham PC, Luo X, Li T.","BMC Med. 2022 May 9;20(1):169. doi: 10.1186/s12916-022-02363-8.","Zhang C","BMC Med","2022","2022/05/08","PMC9082878","","10.1186/s12916-022-02363-8"
"35440173","Premarket assessment of molecular alterations in drug targets: a case study of 2020 drug approvals","Adeniyi O, Hwang M, Sun J, Schuck RN.","Pharmacogenomics. 2022 May;23(7):397-404. doi: 10.2217/pgs-2022-0004. Epub 2022 Apr 20.","Adeniyi O","Pharmacogenomics","2022","2022/04/20","PMC9121192","","10.2217/pgs-2022-0004"
"35143713","Advancing drug safety science by integrating molecular knowledge with post-marketing adverse event reports","Soldatos TG, Kim S, Schmidt S, Lesko LJ, Jackson DB.","CPT Pharmacometrics Syst Pharmacol. 2022 May;11(5):540-555. doi: 10.1002/psp4.12765. Epub 2022 Feb 20.","Soldatos TG","CPT Pharmacometrics Syst Pharmacol","2022","2022/02/10","PMC9124355","","10.1002/psp4.12765"
"35501860","A systematic analysis of gene-gene interaction in multiple sclerosis","Slim L, Chatelain C, Foucauld H, Azencott CA.","BMC Med Genomics. 2022 Apr 30;15(1):100. doi: 10.1186/s12920-022-01247-3.","Slim L","BMC Med Genomics","2022","2022/05/03","PMC9063218","","10.1186/s12920-022-01247-3"
"35723378","Thymoquinone (TQ) Inhibits Inflammation and Migration of THP-1 Macrophages: Mechanistic Insights into the Prevention of Atherosclerosis Using In-Vitro and In-Silico Analysis","Huwait E, Al-Gharawi N, Al-Ghamdi MA, Gari M, Prola A, Natesan Pushparaj P, Kalamegam G.","Curr Issues Mol Biol. 2022 Apr 15;44(4):1740-1753. doi: 10.3390/cimb44040120.","Huwait E","Curr Issues Mol Biol","2022","2022/06/20","PMC9164073","","10.3390/cimb44040120"
"35591976","Immune disease variants modulate gene expression in regulatory CD4(+) T cells","Bossini-Castillo L, Glinos DA, Kunowska N, Golda G, Lamikanra AA, Spitzer M, Soskic B, Cano-Gamez E, Smyth DJ, Cattermole C, Alasoo K, Mann A, Kundu K, Lorenc A, Soranzo N, Dunham I, Roberts DJ, Trynka G.","Cell Genom. 2022 Apr 13;2(4):None. doi: 10.1016/j.xgen.2022.100117.","Bossini-Castillo L","Cell Genom","2022","2022/05/20","PMC9010307","","10.1016/j.xgen.2022.100117"
"35418025","A systematic review and functional bioinformatics analysis of genes associated with Crohn's disease identify more than 120 related genes","Garza-Hernandez D, Sepulveda-Villegas M, Garcia-Pelaez J, Aguirre-Gamboa R, Lakatos PL, Estrada K, Martinez-Vazquez M, Trevino V.","BMC Genomics. 2022 Apr 13;23(1):302. doi: 10.1186/s12864-022-08491-y.","Garza-Hernandez D","BMC Genomics","2022","2022/04/14","PMC9008988","","10.1186/s12864-022-08491-y"
"35460423","Disentangling Signatures of Selection Before and After European Colonization in Latin Americans","Mendoza-Revilla J, Chacón-Duque JC, Fuentes-Guajardo M, Ormond L, Wang K, Hurtado M, Villegas V, Granja V, Acuña-Alonzo V, Jaramillo C, Arias W, Barquera R, Gómez-Valdés J, Villamil-Ramírez H, Silva de Cerqueira CC, Badillo Rivera KM, Nieves-Colón MA, Gignoux CR, Wojcik GL, Moreno-Estrada A, Hünemeier T, Ramallo V, Schuler-Faccini L, Gonzalez-José R, Bortolini MC, Canizales-Quinteros S, Gallo C, Poletti G, Bedoya G, Rothhammer F, Balding D, Fumagalli M, Adhikari K, Ruiz-Linares A, Hellenthal G.","Mol Biol Evol. 2022 Apr 11;39(4):msac076. doi: 10.1093/molbev/msac076.","Mendoza-Revilla J","Mol Biol Evol","2022","2022/04/23","PMC9034689","","10.1093/molbev/msac076"
"35422702","Pulmonary Inflammatory Response in Lethal COVID-19 Reveals Potential Therapeutic Targets and Drugs in Phases III/IV Clinical Trials","López-Cortés A, Guerrero S, Ortiz-Prado E, Yumiceba V, Vera-Guapi A, León Cáceres Á, Simbaña-Rivera K, Gómez-Jaramillo AM, Echeverría-Garcés G, García-Cárdenas JM, Guevara-Ramírez P, Cabrera-Andrade A, Puig San Andrés L, Cevallos-Robalino D, Bautista J, Armendáriz-Castillo I, Pérez-Villa A, Abad-Sojos A, Ramos-Medina MJ, León-Sosa A, Abarca E, Pérez-Meza ÁA, Nieto-Jaramillo K, Jácome AV, Morillo A, Arias-Erazo F, Fuenmayor-González L, Quiñones LA, Kyriakidis NC.","Front Pharmacol. 2022 Mar 29;13:833174. doi: 10.3389/fphar.2022.833174. eCollection 2022.","López-Cortés A","Front Pharmacol","2022","2022/04/15","PMC9002106","","10.3389/fphar.2022.833174"
"35348648","Diseases 2.0: a weekly updated database of disease-gene associations from text mining and data integration","Grissa D, Junge A, Oprea TI, Jensen LJ.","Database (Oxford). 2022 Mar 28;2022:baac019. doi: 10.1093/database/baac019.","Grissa D","Database (Oxford)","2022","2022/03/29","PMC9216524","","10.1093/database/baac019"
"36304266","NetRank Recovers Known Cancer Hallmark Genes as Universal Biomarker Signature for Cancer Outcome Prediction","Al-Fatlawi A, Afrin N, Ozen C, Malekian N, Schroeder M.","Front Bioinform. 2022 Mar 23;2:780229. doi: 10.3389/fbinf.2022.780229. eCollection 2022.","Al-Fatlawi A","Front Bioinform","2022","2022/10/28","PMC9580863","","10.3389/fbinf.2022.780229"
"35401535","Genomic Evidence Supports the Recognition of Endometriosis as an Inflammatory Systemic Disease and Reveals Disease-Specific Therapeutic Potentials of Targeting Neutrophil Degranulation","Bao C, Wang H, Fang H.","Front Immunol. 2022 Mar 23;13:758440. doi: 10.3389/fimmu.2022.758440. eCollection 2022.","Bao C","Front Immunol","2022","2022/04/11","PMC8983833","","10.3389/fimmu.2022.758440"
"35401186","Efficacy and Pharmacological Mechanism of Poria cocos-Based Formulas Combined With Chemotherapy for Ovarian Cancer: A Integrated Systems Pharmacology Study","Peng X, Jia C, Chi H, Wang P, Fu H, Li Y, Wang Q.","Front Pharmacol. 2022 Mar 21;13:788810. doi: 10.3389/fphar.2022.788810. eCollection 2022.","Peng X","Front Pharmacol","2022","2022/04/11","PMC8985862","","10.3389/fphar.2022.788810"
"35360842","Knowledge Graphs for Indication Expansion: An Explainable Target-Disease Prediction Method","Gurbuz O, Alanis-Lobato G, Picart-Armada S, Sun M, Haslinger C, Lawless N, Fernandez-Albert F.","Front Genet. 2022 Mar 14;13:814093. doi: 10.3389/fgene.2022.814093. eCollection 2022.","Gurbuz O","Front Genet","2022","2022/04/01","PMC8963915","","10.3389/fgene.2022.814093"
"35359409","A Pan-Cancer Bioinformatic Analysis of RAD51 Regarding the Values for Diagnosis, Prognosis, and Therapeutic Prediction","Liu H, Weng J.","Front Oncol. 2022 Mar 10;12:858756. doi: 10.3389/fonc.2022.858756. eCollection 2022.","Liu H","Front Oncol","2022","2022/04/01","PMC8960930","","10.3389/fonc.2022.858756"
"35300138","Comprehensive Analysis of the Expression and Clinical Significance of THO Complex Members in Hepatocellular Carcinoma","Li X, Liu Z, Wei X, Lin J, Yang Q, Xie Y.","Int J Gen Med. 2022 Mar 8;15:2695-2713. doi: 10.2147/IJGM.S349925. eCollection 2022.","Li X","Int J Gen Med","2022","2022/03/18","PMC8922240","","10.2147/IJGM.S349925"
"35309148","GOing Forward With the Cardiac Conduction System Using Gene Ontology","Chloe Li KY, Cook AC, Lovering RC.","Front Genet. 2022 Mar 2;13:802393. doi: 10.3389/fgene.2022.802393. eCollection 2022.","Chloe Li KY","Front Genet","2022","2022/03/21","PMC8924464","","10.3389/fgene.2022.802393"
"35150639","Imatinib and methazolamide ameliorate COVID-19-induced metabolic complications via elevating ACE2 enzymatic activity and inhibiting viral entry","Li Z, Peng M, Chen P, Liu C, Hu A, Zhang Y, Peng J, Liu J, Li Y, Li W, Zhu W, Guan D, Zhang Y, Chen H, Li J, Fan D, Huang K, Lin F, Zhang Z, Guo Z, Luo H, He X, Zhu Y, Li L, Huang B, Cai W, Gu L, Lu Y, Deng K, Yan L, Chen S.","Cell Metab. 2022 Mar 1;34(3):424-440.e7. doi: 10.1016/j.cmet.2022.01.008. Epub 2022 Feb 11.","Li Z","Cell Metab","2022","2022/02/12","PMC8832557","","10.1016/j.cmet.2022.01.008"
"35213534","Causal reasoning over knowledge graphs leveraging drug-perturbed and disease-specific transcriptomic signatures for drug discovery","Domingo-Fernández D, Gadiya Y, Patel A, Mubeen S, Rivas-Barragan D, Diana CW, Misra BB, Healey D, Rokicki J, Colluru V.","PLoS Comput Biol. 2022 Feb 25;18(2):e1009909. doi: 10.1371/journal.pcbi.1009909. eCollection 2022 Feb.","Domingo-Fernández D","PLoS Comput Biol","2022","2022/02/25","PMC8906585","","10.1371/journal.pcbi.1009909"
"35196490","Systematic illumination of druggable genes in cancer genomes","Jiang J, Yuan J, Hu Z, Zhang Y, Zhang T, Xu M, Long M, Fan Y, Tanyi JL, Montone KT, Tavana O, Vonderheide RH, Chan HM, Hu X, Zhang L.","Cell Rep. 2022 Feb 22;38(8):110400. doi: 10.1016/j.celrep.2022.110400.","Jiang J","Cell Rep","2022","2022/02/23","PMC8919705","NIHMS1783316","10.1016/j.celrep.2022.110400"
"35216393","A Novel Role of Arrhythmia-Related Gene KCNQ1 Revealed by Multi-Omic Analysis: Theragnostic Value and Potential Mechanisms in Lung Adenocarcinoma","Chang KT, Wu HJ, Liu CW, Li CY, Lin HY.","Int J Mol Sci. 2022 Feb 18;23(4):2279. doi: 10.3390/ijms23042279.","Chang KT","Int J Mol Sci","2022","2022/02/26","PMC8874518","","10.3390/ijms23042279"
"35216109","Interferon-β Activity Is Affected by S100B Protein","Kazakov AS, Sofin AD, Avkhacheva NV, Deryusheva EI, Rastrygina VA, Permyakova ME, Uversky VN, Permyakov EA, Permyakov SE.","Int J Mol Sci. 2022 Feb 11;23(4):1997. doi: 10.3390/ijms23041997.","Kazakov AS","Int J Mol Sci","2022","2022/02/26","PMC8877046","","10.3390/ijms23041997"
"35204764","Unlocking the Memory Component of Alzheimer's Disease: Biological Processes and Pathways across Brain Regions","Dovrolis N, Nikou M, Gkrouzoudi A, Dimitriadis N, Maroulakou I.","Biomolecules. 2022 Feb 6;12(2):263. doi: 10.3390/biom12020263.","Dovrolis N","Biomolecules","2022","2022/02/25","PMC8961579","","10.3390/biom12020263"
"34959172","ARN25068, a versatile starting point towards triple GSK-3β/FYN/DYRK1A inhibitors to tackle tau-related neurological disorders","Demuro S, Sauvey C, Tripathi SK, Di Martino RMC, Shi D, Ortega JA, Russo D, Balboni B, Giabbai B, Storici P, Girotto S, Abagyan R, Cavalli A.","Eur J Med Chem. 2022 Feb 5;229:114054. doi: 10.1016/j.ejmech.2021.114054. Epub 2021 Dec 16.","Demuro S","Eur J Med Chem","2022","2021/12/27","PMC9704499","NIHMS1787343","10.1016/j.ejmech.2021.114054"
"34871738","Multi-omic insights into Parkinson's Disease: From genetic associations to functional mechanisms","Schilder BM, Navarro E, Raj T.","Neurobiol Dis. 2022 Feb;163:105580. doi: 10.1016/j.nbd.2021.105580. Epub 2021 Dec 4.","Schilder BM","Neurobiol Dis","2022","2021/12/06","PMC10101343","NIHMS1885212","10.1016/j.nbd.2021.105580"
"35163208","Identification of a Novel Theranostic Signature of Metabolic and Immune-Inflammatory Dysregulation in Myocardial Infarction, and the Potential Therapeutic Properties of Ovatodiolide, a Diterpenoid Derivative","Wu ATH, Lawal B, Tzeng YM, Shih CC, Shih CM.","Int J Mol Sci. 2022 Jan 24;23(3):1281. doi: 10.3390/ijms23031281.","Wu ATH","Int J Mol Sci","2022","2022/02/15","PMC8836044","","10.3390/ijms23031281"
"35064169","Insights into the genetic architecture of haematological traits from deep phenotyping and whole-genome sequencing for two Mediterranean isolated populations","Kuchenbaecker K, Gilly A, Suveges D, Southam L, Giannakopoulou O, Kilian B, Tsafantakis E, Karaleftheri M, Farmaki AE, Gurdasani D, Kundu K, Sandhu MS, Danesh J, Butterworth A, Barroso I, Dedoussis G, Zeggini E.","Sci Rep. 2022 Jan 21;12(1):1131. doi: 10.1038/s41598-021-04436-9.","Kuchenbaecker K","Sci Rep","2022","2022/01/22","PMC8782863","","10.1038/s41598-021-04436-9"
"35213968","Prediction of Drug Targets for Specific Diseases Leveraging Gene Perturbation Data: A Machine Learning Approach","Zhao K, Shi Y, So HC.","Pharmaceutics. 2022 Jan 20;14(2):234. doi: 10.3390/pharmaceutics14020234.","Zhao K","Pharmaceutics","2022","2022/02/26","PMC8878225","","10.3390/pharmaceutics14020234"
"34962256","Computationally prioritized drugs inhibit SARS-CoV-2 infection and syncytia formation","Serra A, Fratello M, Federico A, Ojha R, Provenzani R, Tasnadi E, Cattelani L, Del Giudice G, Kinaret PAS, Saarimäki LA, Pavel A, Kuivanen S, Cerullo V, Vapalahti O, Horvath P, Lieto AD, Yli-Kauhaluoma J, Balistreri G, Greco D.","Brief Bioinform. 2022 Jan 17;23(1):bbab507. doi: 10.1093/bib/bbab507.","Serra A","Brief Bioinform","2022","2021/12/28","PMC8769897","","10.1093/bib/bbab507"
"34953465","An integrated brain-specific network identifies genes associated with neuropathologic and clinical traits of Alzheimer's disease","Lin CX, Li HD, Deng C, Liu W, Erhardt S, Wu FX, Zhao XM, Guan Y, Wang J, Wang D, Hu B, Wang J.","Brief Bioinform. 2022 Jan 17;23(1):bbab522. doi: 10.1093/bib/bbab522.","Lin CX","Brief Bioinform","2022","2021/12/25","PMC8769916","","10.1093/bib/bbab522"
"34929741","Artificial intelligence in clinical research of cancers","Shao D, Dai Y, Li N, Cao X, Zhao W, Cheng L, Rong Z, Huang L, Wang Y, Zhao J.","Brief Bioinform. 2022 Jan 17;23(1):bbab523. doi: 10.1093/bib/bbab523.","Shao D","Brief Bioinform","2022","2021/12/20","PMC8769909","","10.1093/bib/bbab523"
"35025869","Using population-specific add-on polymorphisms to improve genotype imputation in underrepresented populations","Xu ZM, Rüeger S, Zwyer M, Brites D, Hiza H, Reinhard M, Rutaihwa L, Borrell S, Isihaka F, Temba H, Maroa T, Naftari R, Hella J, Sasamalo M, Reither K, Portevin D, Gagneux S, Fellay J.","PLoS Comput Biol. 2022 Jan 13;18(1):e1009628. doi: 10.1371/journal.pcbi.1009628. eCollection 2022 Jan.","Xu ZM","PLoS Comput Biol","2022","2022/01/13","PMC8791479","","10.1371/journal.pcbi.1009628"
"35053268","Erythropoietin Interacts with Specific S100 Proteins","Kazakov AS, Deryusheva EI, Sokolov AS, Permyakova ME, Litus EA, Rastrygina VA, Uversky VN, Permyakov EA, Permyakov SE.","Biomolecules. 2022 Jan 12;12(1):120. doi: 10.3390/biom12010120.","Kazakov AS","Biomolecules","2022","2022/01/21","PMC8773746","","10.3390/biom12010120"
"35021991","Knowledge graph analytics platform with LINCS and IDG for Parkinson's disease target illumination","Yang JJ, Gessner CR, Duerksen JL, Biber D, Binder JL, Ozturk M, Foote B, McEntire R, Stirling K, Ding Y, Wild DJ.","BMC Bioinformatics. 2022 Jan 12;23(1):37. doi: 10.1186/s12859-021-04530-9.","Yang JJ","BMC Bioinformatics","2022","2022/01/13","PMC8756622","","10.1186/s12859-021-04530-9"
"35012639","Artificial intelligence framework identifies candidate targets for drug repurposing in Alzheimer's disease","Fang J, Zhang P, Wang Q, Chiang CW, Zhou Y, Hou Y, Xu J, Chen R, Zhang B, Lewis SJ, Leverenz JB, Pieper AA, Li B, Li L, Cummings J, Cheng F.","Alzheimers Res Ther. 2022 Jan 10;14(1):7. doi: 10.1186/s13195-021-00951-z.","Fang J","Alzheimers Res Ther","2022","2022/01/11","PMC8751379","","10.1186/s13195-021-00951-z"
"34751399","Priority index: database of genetic targets in immune-mediated disease","Fang H, Knight JC.","Nucleic Acids Res. 2022 Jan 7;50(D1):D1358-D1367. doi: 10.1093/nar/gkab994.","Fang H","Nucleic Acids Res","2022","2021/11/09","PMC8728240","","10.1093/nar/gkab994"
"34718729","Complex Portal 2022: new curation frontiers","Meldal BHM, Perfetto L, Combe C, Lubiana T, Ferreira Cavalcante JV, Bye-A-Jee H, Waagmeester A, Del-Toro N, Shrivastava A, Barrera E, Wong E, Mlecnik B, Bindea G, Panneerselvam K, Willighagen E, Rappsilber J, Porras P, Hermjakob H, Orchard S.","Nucleic Acids Res. 2022 Jan 7;50(D1):D578-D586. doi: 10.1093/nar/gkab991.","Meldal BHM","Nucleic Acids Res","2022","2021/10/31","PMC8689886","","10.1093/nar/gkab991"
"35154468","The correlation and role analysis of SLC30A1 and SLC30A10 in cervical carcinoma","Zhang J, Chen XW, Shu LS, Liu CD.","J Cancer. 2022 Jan 4;13(3):1031-1047. doi: 10.7150/jca.56777. eCollection 2022.","Zhang J","J Cancer","2022","2022/02/14","PMC8824890","","10.7150/jca.56777"
"34982027","Dissociation of impulsive traits by subthalamic metabotropic glutamate receptor 4","Piszczek L, Constantinescu A, Kargl D, Lazovic J, Pekcec A, Nicholson JR, Haubensak W.","Elife. 2022 Jan 4;11:e62123. doi: 10.7554/eLife.62123.","Piszczek L","Elife","2022","2022/01/04","PMC8803315","","10.7554/eLife.62123"
"34459872","FIVEx: an interactive eQTL browser across public datasets","Kwong A, Boughton AP, Wang M, VandeHaar P, Boehnke M, Abecasis G, Kang HM.","Bioinformatics. 2022 Jan 3;38(2):559-561. doi: 10.1093/bioinformatics/btab614.","Kwong A","Bioinformatics","2022","2021/08/30","PMC8723151","","10.1093/bioinformatics/btab614"
"36873459","Joint Secondary Transcriptomic Analysis of Non-Hodgkin's B-Cell Lymphomas Predicts Reliance on Pathways Associated with the Extracellular Matrix and Robust Diagnostic Biomarkers","Rapier-Sharman N, Clancy J, Pickett BE.","J Bioinform Syst Biol. 2022;5(4):119-135. doi: 10.26502/jbsb.5107040. Epub 2022 Sep 27.","Rapier-Sharman N","J Bioinform Syst Biol","2022","2023/03/06","PMC9980876","NIHMS1870914","10.26502/jbsb.5107040"
"35713857","Text Mining Protocol to Retrieve Significant Drug-Gene Interactions from PubMed Abstracts","Anand S, Iyyappan OR, Manoharan S, Anand D, Jose MA, Shanker RR.","Methods Mol Biol. 2022;2496:17-39. doi: 10.1007/978-1-0716-2305-3_2.","Anand S","Methods Mol Biol","2022","2022/06/17","","","10.1007/978-1-0716-2305-3_2"
"35369720","Mechanisms of Action of a Herbal Formula Huangqi Guizhi Wuwu Tang for the Management of Post-Stroke Related Numbness and Weakness: A Computational Molecular Docking Study","Lee S, Hung A, Li H, Yang AWH.","J Evid Based Integr Med. 2022 Jan-Dec;27:2515690X221082989. doi: 10.1177/2515690X221082989.","Lee S","J Evid Based Integr Med","2022","2022/04/04","PMC8984862","","10.1177/2515690X221082989"
"34731463","Applications of Artificial Intelligence in Drug Design: Opportunities and Challenges","Thomas M, Boardman A, Garcia-Ortegon M, Yang H, de Graaf C, Bender A.","Methods Mol Biol. 2022;2390:1-59. doi: 10.1007/978-1-0716-1787-8_1.","Thomas M","Methods Mol Biol","2022","2021/11/03","","","10.1007/978-1-0716-1787-8_1"
"34393317","Machine Learning in Drug Discovery: A Review","Dara S, Dhamercherla S, Jadav SS, Babu CM, Ahsan MJ.","Artif Intell Rev. 2022;55(3):1947-1999. doi: 10.1007/s10462-021-10058-4. Epub 2021 Aug 11.","Dara S","Artif Intell Rev","2022","2021/08/16","PMC8356896","","10.1007/s10462-021-10058-4"
"34931168","Identification of Potential Genetic Biomarkers and Target Genes of Peri-Implantitis Using Bioinformatics Tools","Zhang X, Wang Z, Hu L, Shen X, Liu C.","Biomed Res Int. 2021 Dec 11;2021:1759214. doi: 10.1155/2021/1759214. eCollection 2021.","Zhang X","Biomed Res Int","2021","2021/12/21","PMC8684515","","10.1155/2021/1759214"
"34938730","Identification of Therapeutic Targets and Prognostic Biomarkers Among Chemokine (C-C Motif) Ligands in the Liver Hepatocellular Carcinoma Microenvironment","Jiang Z, Xing C, Wang P, Liu X, Zhong L.","Front Cell Dev Biol. 2021 Dec 6;9:748269. doi: 10.3389/fcell.2021.748269. eCollection 2021.","Jiang Z","Front Cell Dev Biol","2021","2021/12/23","PMC8685337","","10.3389/fcell.2021.748269"
"34959343","Combining Human Genetics of Multiple Sclerosis with Oxidative Stress Phenotype for Drug Repositioning","Olla S, Steri M, Formato A, Whalen MB, Corbisiero S, Agresti C.","Pharmaceutics. 2021 Dec 2;13(12):2064. doi: 10.3390/pharmaceutics13122064.","Olla S","Pharmaceutics","2021","2021/12/28","PMC8705550","","10.3390/pharmaceutics13122064"
"34925446","Genome-Wide Association and Mendelian Randomization Analysis Reveal the Causal Relationship Between White Blood Cell Subtypes and Asthma in Africans","Soremekun O, Soremekun C, Machipisa T, Soliman M, Nashiru O, Chikowore T, Fatumo S.","Front Genet. 2021 Dec 2;12:749415. doi: 10.3389/fgene.2021.749415. eCollection 2021.","Soremekun O","Front Genet","2021","2021/12/20","PMC8674726","","10.3389/fgene.2021.749415"
"34857772","Mapping the serum proteome to neurological diseases using whole genome sequencing","Png G, Barysenka A, Repetto L, Navarro P, Shen X, Pietzner M, Wheeler E, Wareham NJ, Langenberg C, Tsafantakis E, Karaleftheri M, Dedoussis G, Mälarstig A, Wilson JF, Gilly A, Zeggini E.","Nat Commun. 2021 Dec 2;12(1):7042. doi: 10.1038/s41467-021-27387-1.","Png G","Nat Commun","2021","2021/12/03","PMC8640022","","10.1038/s41467-021-27387-1"
"35572351","Endophenotype-based in silico network medicine discovery combined with insurance record data mining identifies sildenafil as a candidate drug for Alzheimer's disease","Fang J, Zhang P, Zhou Y, Chiang CW, Tan J, Hou Y, Stauffer S, Li L, Pieper AA, Cummings J, Cheng F.","Nat Aging. 2021 Dec;1(12):1175-1188. doi: 10.1038/s43587-021-00138-z. Epub 2021 Dec 6.","Fang J","Nat Aging","2021","2022/05/16","PMC9097949","NIHMS1792748","10.1038/s43587-021-00138-z"
"35121907","The Cancer Surfaceome Atlas integrates genomic, functional and drug response data to identify actionable targets","Hu Z, Yuan J, Long M, Jiang J, Zhang Y, Zhang T, Xu M, Fan Y, Tanyi JL, Montone KT, Tavana O, Chan HM, Hu X, Vonderheide RH, Zhang L.","Nat Cancer. 2021 Dec;2(12):1406-1422. doi: 10.1038/s43018-021-00282-w. Epub 2021 Dec 13.","Hu Z","Nat Cancer","2021","2022/02/05","PMC9940627","NIHMS1871860","10.1038/s43018-021-00282-w"
"34390503","Genome-wide Association Study Identified Chromosome 8 Locus Associated with Medication-Related Osteonecrosis of the Jaw","Yang G, Singh S, McDonough CW, Lamba JK, Hamadeh I, Holliday LS, Wang D, Katz J, Lakatos PA, Balla B, Kosa JP, Pelliccioni GA, Price DK, Van Driest SL, Figg WD, Langaee T, Moreb JS, Gong Y.","Clin Pharmacol Ther. 2021 Dec;110(6):1558-1569. doi: 10.1002/cpt.2397. Epub 2021 Aug 31.","Yang G","Clin Pharmacol Ther","2021","2021/08/14","PMC8630710","NIHMS1754417","10.1002/cpt.2397"
"33977388","Complementing the pulp proteome via sampling with a picosecond infrared laser (PIRL)","Feridouni Khamaneh Y, Kiani P, Miller RJD, Schlüter H, Friedrich RE.","Clin Oral Investig. 2021 Dec;25(12):6757-6768. doi: 10.1007/s00784-021-03962-0. Epub 2021 May 12.","Feridouni Khamaneh Y","Clin Oral Investig","2021","2021/05/12","PMC8602158","","10.1007/s00784-021-03962-0"
"34868255","Artificial Intelligence in Functional Food Ingredient Discovery and Characterisation: A Focus on Bioactive Plant and Food Peptides","Doherty A, Wall A, Khaldi N, Kussmann M.","Front Genet. 2021 Nov 19;12:768979. doi: 10.3389/fgene.2021.768979. eCollection 2021.","Doherty A","Front Genet","2021","2021/12/06","PMC8640466","","10.3389/fgene.2021.768979"
"34869528","Long-Term Overconsumption of Fat and Sugar Causes a Partially Reversible Pre-inflammatory Bowel Disease State","Arnone D, Vallier M, Hergalant S, Chabot C, Ndiaye NC, Moulin D, Aignatoaei AM, Alberto JM, Louis H, Boulard O, Mayeur C, Dreumont N, Peuker K, Strigli A, Zeissig S, Hansmannel F, Chamaillard M, Kökten T, Peyrin-Biroulet L.","Front Nutr. 2021 Nov 18;8:758518. doi: 10.3389/fnut.2021.758518. eCollection 2021.","Arnone D","Front Nutr","2021","2021/12/06","PMC8637418","","10.3389/fnut.2021.758518"
