PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"36281733","RCSB Protein Data bank: Tools for visualizing and understanding biological macromolecules in 3D","Burley SK, Bhikadiya C, Bi C, Bittrich S, Chao H, Chen L, Craig PA, Crichlow GV, Dalenberg K, Duarte JM, Dutta S, Fayazi M, Feng Z, Flatt JW, Ganesan SJ, Ghosh S, Goodsell DS, Green RK, Guranovic V, Henry J, Hudson BP, Khokhriakov I, Lawson CL, Liang Y, Lowe R, Peisach E, Persikova I, Piehl DW, Rose Y, Sali A, Segura J, Sekharan M, Shao C, Vallat B, Voigt M, Webb B, Westbrook JD, Whetstone S, Young JY, Zalevsky A, Zardecki C.","Protein Sci. 2022 Dec;31(12):e4482. doi: 10.1002/pro.4482.","Burley SK","Protein Sci","2022","2022/10/25","PMC9667899","","10.1002/pro.4482"
"36437479","The integration of large-scale public data and network analysis uncovers molecular characteristics of psoriasis","Federico A, Pavel A, Möbus L, McKean D, Del Giudice G, Fortino V, Niehues H, Rastrick J, Eyerich K, Eyerich S, van den Bogaard E, Smith C, Weidinger S, de Rinaldis E, Greco D.","Hum Genomics. 2022 Nov 28;16(1):62. doi: 10.1186/s40246-022-00431-x.","Federico A","Hum Genomics","2022","2022/11/27","PMC9703794","","10.1186/s40246-022-00431-x"
"36434048","DrugnomeAI is an ensemble machine-learning framework for predicting druggability of candidate drug targets","Raies A, Tulodziecka E, Stainer J, Middleton L, Dhindsa RS, Hill P, Engkvist O, Harper AR, Petrovski S, Vitsios D.","Commun Biol. 2022 Nov 24;5(1):1291. doi: 10.1038/s42003-022-04245-4.","Raies A","Commun Biol","2022","2022/11/26","PMC9700683","","10.1038/s42003-022-04245-4"
"36347537","e-TSN: an interactive visual exploration platform for target-disease knowledge mapping from literature","Feng Z, Shen Z, Li H, Li S.","Brief Bioinform. 2022 Nov 19;23(6):bbac465. doi: 10.1093/bib/bbac465.","Feng Z","Brief Bioinform","2022","2022/11/08","PMC9677481","","10.1093/bib/bbac465"
"36369505","Structural basis of human SNAPc recognizing proximal sequence element of snRNA promoter","Sun J, Li X, Hou X, Cao S, Cao W, Zhang Y, Song J, Wang M, Wang H, Yan X, Li Z, Roeder RG, Wang W.","Nat Commun. 2022 Nov 11;13(1):6871. doi: 10.1038/s41467-022-34639-1.","Sun J","Nat Commun","2022","2022/11/12","PMC9652321","","10.1038/s41467-022-34639-1"
"36387933","Retinoic Acid Receptor Gamma (RARγ) Promotes Cartilage Destruction through Positive Feedback Activation of NF-κB Pathway in Human Osteoarthritis","Yu YW, Li SY, Zhang LJ, Wang QL, Liu ZG, Chen QZ, Song HY, Shen DY, Yan J.","Mediators Inflamm. 2022 Nov 7;2022:1875736. doi: 10.1155/2022/1875736. eCollection 2022.","Yu YW","Mediators Inflamm","2022","2022/11/17","PMC9663240","","10.1155/2022/1875736"
"36358999","Potential Anticancer Activity of Pomegranate (Punica granatum L.) Fruits of Different Color: In Vitro and In Silico Evidence","Cortez-Trejo MC, Olivas-Aguirre FJ, Dufoo-Hurtado E, Castañeda-Moreno R, Villegas-Quintero H, Medina-Franco JL, Mendoza S, Wall-Medrano A.","Biomolecules. 2022 Nov 7;12(11):1649. doi: 10.3390/biom12111649.","Cortez-Trejo MC","Biomolecules","2022","2022/11/11","PMC9687934","","10.3390/biom12111649"
"36358991","Repurposable Drugs That Interact with Steroid Responsive Gene Targets for Inner Ear Disease","Missner AA, Johns JD, Gu S, Hoa M.","Biomolecules. 2022 Nov 5;12(11):1641. doi: 10.3390/biom12111641.","Missner AA","Biomolecules","2022","2022/11/11","PMC9687275","","10.3390/biom12111641"
"36284125","KUALA: a machine learning-driven framework for kinase inhibitors repositioning","De Simone G, Sardina DS, Gulotta MR, Perricone U.","Sci Rep. 2022 Oct 25;12(1):17877. doi: 10.1038/s41598-022-22324-8.","De Simone G","Sci Rep","2022","2022/10/25","PMC9595087","","10.1038/s41598-022-22324-8"
"36266275","Combining mass spectrometry and machine learning to discover bioactive peptides","Madsen CT, Refsgaard JC, Teufel FG, Kjærulff SK, Wang Z, Meng G, Jessen C, Heljo P, Jiang Q, Zhao X, Wu B, Zhou X, Tang Y, Jeppesen JF, Kelstrup CD, Buckley ST, Tullin S, Nygaard-Jensen J, Chen X, Zhang F, Olsen JV, Han D, Grønborg M, de Lichtenberg U.","Nat Commun. 2022 Oct 20;13(1):6235. doi: 10.1038/s41467-022-34031-z.","Madsen CT","Nat Commun","2022","2022/10/20","PMC9584923","","10.1038/s41467-022-34031-z"
"36297027","Effect of Curcumin on Attenuation of Liver Cirrhosis via Genes/Proteins and Pathways: A System Pharmacology Study","Mahmoudi A, Atkin SL, Jamialahmadi T, Banach M, Sahebkar A.","Nutrients. 2022 Oct 17;14(20):4344. doi: 10.3390/nu14204344.","Mahmoudi A","Nutrients","2022","2022/10/27","PMC9609422","","10.3390/nu14204344"
"36207451","Multi-trait genome-wide association study of opioid addiction: OPRM1 and beyond","Gaddis N, Mathur R, Marks J, Zhou L, Quach B, Waldrop A, Levran O, Agrawal A, Randesi M, Adelson M, Jeffries PW, Martin NG, Degenhardt L, Montgomery GW, Wetherill L, Lai D, Bucholz K, Foroud T, Porjesz B, Runarsdottir V, Tyrfingsson T, Einarsson G, Gudbjartsson DF, Webb BT, Crist RC, Kranzler HR, Sherva R, Zhou H, Hulse G, Wildenauer D, Kelty E, Attia J, Holliday EG, McEvoy M, Scott RJ, Schwab SG, Maher BS, Gruza R, Kreek MJ, Nelson EC, Thorgeirsson T, Stefansson K, Berrettini WH, Gelernter J, Edenberg HJ, Bierut L, Hancock DB, Johnson EO.","Sci Rep. 2022 Oct 7;12(1):16873. doi: 10.1038/s41598-022-21003-y.","Gaddis N","Sci Rep","2022","2022/10/07","PMC9546890","","10.1038/s41598-022-21003-y"
"36291635","Protein Data Bank: A Comprehensive Review of 3D Structure Holdings and Worldwide Utilization by Researchers, Educators, and Students","Burley SK, Berman HM, Duarte JM, Feng Z, Flatt JW, Hudson BP, Lowe R, Peisach E, Piehl DW, Rose Y, Sali A, Sekharan M, Shao C, Vallat B, Voigt M, Westbrook JD, Young JY, Zardecki C.","Biomolecules. 2022 Oct 4;12(10):1425. doi: 10.3390/biom12101425.","Burley SK","Biomolecules","2022","2022/10/27","PMC9599165","","10.3390/biom12101425"
"35963158","Host genetic diversity and genetic variations of SARS-CoV-2 in COVID-19 pathogenesis and the effectiveness of vaccination","Delshad M, Sanaei MJ, Pourbagheri-Sigaroodi A, Bashash D.","Int Immunopharmacol. 2022 Oct;111:109128. doi: 10.1016/j.intimp.2022.109128. Epub 2022 Aug 8.","Delshad M","Int Immunopharmacol","2022","2022/08/13","PMC9359488","","10.1016/j.intimp.2022.109128"
"36188216","Pathogenic variation types in human genes relate to diseases through Pfam and InterPro mapping","Babbi G, Savojardo C, Baldazzi D, Martelli PL, Casadio R.","Front Mol Biosci. 2022 Sep 16;9:966927. doi: 10.3389/fmolb.2022.966927. eCollection 2022.","Babbi G","Front Mol Biosci","2022","2022/10/03","PMC9523224","","10.3389/fmolb.2022.966927"
"36147662","The potential of a data centred approach & knowledge graph data representation in chemical safety and drug design","Pavel A, Saarimäki LA, Möbus L, Federico A, Serra A, Greco D.","Comput Struct Biotechnol J. 2022 Sep 5;20:4837-4849. doi: 10.1016/j.csbj.2022.08.061. eCollection 2022.","Pavel A","Comput Struct Biotechnol J","2022","2022/09/23","PMC9464643","","10.1016/j.csbj.2022.08.061"
"35914167","Inhibition of CDK8/19 Mediator kinase potentiates HER2-targeting drugs and bypasses resistance to these agents in vitro and in vivo","Ding X, Sharko AC, McDermott MSJ, Schools GP, Chumanevich A, Ji H, Li J, Zhang L, Mack ZT, Sikirzhytski V, Shtutman M, Ivers L, O'Donovan N, Crown J, Győrffy B, Chen M, Roninson IB, Broude EV.","Proc Natl Acad Sci U S A. 2022 Aug 9;119(32):e2201073119. doi: 10.1073/pnas.2201073119. Epub 2022 Aug 1.","Ding X","Proc Natl Acad Sci U S A","2022","2022/08/01","PMC9371674","","10.1073/pnas.2201073119"
"35890359","Repurposing Drugs via Network Analysis: Opportunities for Psychiatric Disorders","Truong TTT, Panizzutti B, Kim JH, Walder K.","Pharmaceutics. 2022 Jul 14;14(7):1464. doi: 10.3390/pharmaceutics14071464.","Truong TTT","Pharmaceutics","2022","2022/07/27","PMC9319329","","10.3390/pharmaceutics14071464"
"35889336","A Novel Based-Network Strategy to Identify Phytochemicals from Radix Salviae Miltiorrhizae (Danshen) for Treating Alzheimer's Disease","Li B, Wu YR, Li L, Liu Y, Yan ZY.","Molecules. 2022 Jul 12;27(14):4463. doi: 10.3390/molecules27144463.","Li B","Molecules","2022","2022/07/27","PMC9317794","","10.3390/molecules27144463"
"35778411","Metabolic modeling-based drug repurposing in Glioblastoma","Tomi-Andrino C, Pandele A, Winzer K, King J, Rahman R, Kim DH.","Sci Rep. 2022 Jul 1;12(1):11189. doi: 10.1038/s41598-022-14721-w.","Tomi-Andrino C","Sci Rep","2022","2022/07/01","PMC9249780","","10.1038/s41598-022-14721-w"
"35729494","Using BERT to identify drug-target interactions from whole PubMed","Aldahdooh J, Vähä-Koskela M, Tang J, Tanoli Z.","BMC Bioinformatics. 2022 Jun 21;23(1):245. doi: 10.1186/s12859-022-04768-x.","Aldahdooh J","BMC Bioinformatics","2022","2022/06/21","PMC9214985","","10.1186/s12859-022-04768-x"
"35725577","NETISCE: a network-based tool for cell fate reprogramming","Marazzi L, Shah M, Balakrishnan S, Patil A, Vera-Licona P.","NPJ Syst Biol Appl. 2022 Jun 20;8(1):21. doi: 10.1038/s41540-022-00231-y.","Marazzi L","NPJ Syst Biol Appl","2022","2022/06/20","PMC9209484","","10.1038/s41540-022-00231-y"
"35240686","Identification of novel γ-globin inducers among all potential erythroid druggable targets","Yu L, Myers G, Schneider E, Wang Y, Mathews R, Lim KC, Siemieniak D, Tang V, Ginsburg D, Balbin-Cuesta G, Singh SA, Phuwakanjana P, Jearawiriyapaisarn N, Khoriaty R, Engel JD.","Blood Adv. 2022 Jun 14;6(11):3280-3285. doi: 10.1182/bloodadvances.2021006802.","Yu L","Blood Adv","2022","2022/03/03","PMC9198928","","10.1182/bloodadvances.2021006802"
"35439658","AlphaFold illuminates half of the dark human proteins","Binder JL, Berendzen J, Stevens AO, He Y, Wang J, Dokholyan NV, Oprea TI.","Curr Opin Struct Biol. 2022 Jun;74:102372. doi: 10.1016/j.sbi.2022.102372. Epub 2022 Apr 16.","Binder JL","Curr Opin Struct Biol","2022","2022/04/19","PMC10669925","NIHMS1946291","10.1016/j.sbi.2022.102372"
"34705221","Natural products for infectious microbes and diseases: an overview of sources, compounds, and chemical diversities","Luo L, Yang J, Wang C, Wu J, Li Y, Zhang X, Li H, Zhang H, Zhou Y, Lu A, Chen S.","Sci China Life Sci. 2022 Jun;65(6):1123-1145. doi: 10.1007/s11427-020-1959-5. Epub 2021 Oct 21.","Luo L","Sci China Life Sci","2022","2021/10/27","PMC8548270","","10.1007/s11427-020-1959-5"
"35711912","StarGazer: A Hybrid Intelligence Platform for Drug Target Prioritization and Digital Drug Repositioning Using Streamlit","Lee C, Lin J, Prokop A, Gopalakrishnan V, Hanna RN, Papa E, Freeman A, Patel S, Yu W, Huhn M, Sheikh AS, Tan K, Sellman BR, Cohen T, Mangion J, Khan FM, Gusev Y, Shameer K.","Front Genet. 2022 May 31;13:868015. doi: 10.3389/fgene.2022.868015. eCollection 2022.","Lee C","Front Genet","2022","2022/06/17","PMC9197487","","10.3389/fgene.2022.868015"
"35628521","Orphan G-Protein Coupled Receptor GPRC5B Is Critical for Lymphatic Development","Xu W, Nelson-Maney NP, Bálint L, Kwon HB, Davis RB, Dy DCM, Dunleavey JM, St Croix B, Caron KM.","Int J Mol Sci. 2022 May 20;23(10):5712. doi: 10.3390/ijms23105712.","Xu W","Int J Mol Sci","2022","2022/05/28","PMC9146384","","10.3390/ijms23105712"
"35474393","Gene-SCOUT: identifying genes with similar continuous trait fingerprints from phenome-wide association analyses","Middleton L, Harper AR, Nag A, Wang Q, Reznichenko A, Vitsios D, Petrovski S.","Nucleic Acids Res. 2022 May 6;50(8):4289-4301. doi: 10.1093/nar/gkac274.","Middleton L","Nucleic Acids Res","2022","2022/04/27","PMC9071452","","10.1093/nar/gkac274"
"35573665","Bioinformatic Analysis of the Perilymph Proteome to Generate a Human Protein Atlas","van Dieken A, Staecker H, Schmitt H, Harre J, Pich A, Roßberg W, Lenarz T, Durisin M, Warnecke A.","Front Cell Dev Biol. 2022 Apr 28;10:847157. doi: 10.3389/fcell.2022.847157. eCollection 2022.","van Dieken A","Front Cell Dev Biol","2022","2022/05/16","PMC9096870","","10.3389/fcell.2022.847157"
"35385261","Label-Free Profiling of up to 200 Single-Cell Proteomes per Day Using a Dual-Column Nanoflow Liquid Chromatography Platform","Webber KGI, Truong T, Johnston SM, Zapata SE, Liang Y, Davis JM, Buttars AD, Smith FB, Jones HE, Mahoney AC, Carson RH, Nwosu AJ, Heninger JL, Liyu AV, Nordin GP, Zhu Y, Kelly RT.","Anal Chem. 2022 Apr 19;94(15):6017-6025. doi: 10.1021/acs.analchem.2c00646. Epub 2022 Apr 6.","Webber KGI","Anal Chem","2022","2022/04/06","PMC9356711","NIHMS1824878","10.1021/acs.analchem.2c00646"
"35348648","Diseases 2.0: a weekly updated database of disease-gene associations from text mining and data integration","Grissa D, Junge A, Oprea TI, Jensen LJ.","Database (Oxford). 2022 Mar 28;2022:baac019. doi: 10.1093/database/baac019.","Grissa D","Database (Oxford)","2022","2022/03/29","PMC9216524","","10.1093/database/baac019"
"35454087","Transcriptome-Guided Identification of Drugs for Repurposing to Treat Age-Related Hearing Loss","Schubert NMA, van Tuinen M, Pyott SJ.","Biomolecules. 2022 Mar 25;12(4):498. doi: 10.3390/biom12040498.","Schubert NMA","Biomolecules","2022","2022/04/23","PMC9028743","","10.3390/biom12040498"
"35337371","Considerations and challenges for sex-aware drug repurposing","Fisher JL, Jones EF, Flanary VL, Williams AS, Ramsey EJ, Lasseigne BN.","Biol Sex Differ. 2022 Mar 25;13(1):13. doi: 10.1186/s13293-022-00420-8.","Fisher JL","Biol Sex Differ","2022","2022/03/26","PMC8949654","","10.1186/s13293-022-00420-8"
"35356062","Application of Transcriptomics for Predicting Protein Interaction Networks, Drug Targets and Drug Candidates","Kankanige D, Liyanage L, O'Connor MD.","Front Med Technol. 2022 Mar 9;4:693148. doi: 10.3389/fmedt.2022.693148. eCollection 2022.","Kankanige D","Front Med Technol","2022","2022/03/31","PMC8959405","","10.3389/fmedt.2022.693148"
"35268598","Drug Design-Past, Present, Future","Doytchinova I.","Molecules. 2022 Feb 23;27(5):1496. doi: 10.3390/molecules27051496.","Doytchinova I","Molecules","2022","2022/03/10","PMC8911833","","10.3390/molecules27051496"
"35196490","Systematic illumination of druggable genes in cancer genomes","Jiang J, Yuan J, Hu Z, Zhang Y, Zhang T, Xu M, Long M, Fan Y, Tanyi JL, Montone KT, Tavana O, Vonderheide RH, Chan HM, Hu X, Zhang L.","Cell Rep. 2022 Feb 22;38(8):110400. doi: 10.1016/j.celrep.2022.110400.","Jiang J","Cell Rep","2022","2022/02/23","PMC8919705","NIHMS1783316","10.1016/j.celrep.2022.110400"
"35171654","Spatial transcriptomics of dorsal root ganglia identifies molecular signatures of human nociceptors","Tavares-Ferreira D, Shiers S, Ray PR, Wangzhou A, Jeevakumar V, Sankaranarayanan I, Cervantes AM, Reese JC, Chamessian A, Copits BA, Dougherty PM, Gereau RW 4th, Burton MD, Dussor G, Price TJ.","Sci Transl Med. 2022 Feb 16;14(632):eabj8186. doi: 10.1126/scitranslmed.abj8186. Epub 2022 Feb 16.","Tavares-Ferreira D","Sci Transl Med","2022","2022/02/16","PMC9272153","NIHMS1820045","10.1126/scitranslmed.abj8186"
"35057621","A Workflow of Integrated Resources to Catalyze Network Pharmacology Driven COVID-19 Research","Zahoránszky-Kőhalmi G, Siramshetty VB, Kumar P, Gurumurthy M, Grillo B, Mathew B, Metaxatos D, Backus M, Mierzwa T, Simon R, Grishagin I, Brovold L, Mathé EA, Hall MD, Michael SG, Godfrey AG, Mestres J, Jensen LJ, Oprea TI.","J Chem Inf Model. 2022 Feb 14;62(3):718-729. doi: 10.1021/acs.jcim.1c00431. Epub 2022 Jan 20.","Zahoránszky-Kőhalmi G","J Chem Inf Model","2022","2022/01/21","PMC10790216","NIHMS1923766","10.1021/acs.jcim.1c00431"
"35149761","Machine learning prediction and tau-based screening identifies potential Alzheimer's disease genes relevant to immunity","Binder J, Ursu O, Bologa C, Jiang S, Maphis N, Dadras S, Chisholm D, Weick J, Myers O, Kumar P, Yang JJ, Bhaskar K, Oprea TI.","Commun Biol. 2022 Feb 11;5(1):125. doi: 10.1038/s42003-022-03068-7.","Binder J","Commun Biol","2022","2022/02/12","PMC8837797","","10.1038/s42003-022-03068-7"
"35138907","A functional genomic approach to actionable gene fusions for precision oncology","Li J, Lu H, Ng PK, Pantazi A, Ip CKM, Jeong KJ, Amador B, Tran R, Tsang YH, Yang L, Song X, Dogruluk T, Ren X, Hadjipanayis A, Bristow CA, Lee S, Kucherlapati M, Parfenov M, Tang J, Seth S, Mahadeshwar HS, Mojumdar K, Zeng D, Zhang J, Protopopov A, Seidman JG, Creighton CJ, Lu Y, Sahni N, Shaw KR, Meric-Bernstam F, Futreal A, Chin L, Scott KL, Kucherlapati R, Mills GB, Liang H.","Sci Adv. 2022 Feb 11;8(6):eabm2382. doi: 10.1126/sciadv.abm2382. Epub 2022 Feb 9.","Li J","Sci Adv","2022","2022/02/09","PMC8827659","","10.1126/sciadv.abm2382"
"35115556","Receptor-interacting protein kinase 2 (RIPK2) stabilizes c-Myc and is a therapeutic target in prostate cancer metastasis","Yan Y, Zhou B, Qian C, Vasquez A, Kamra M, Chatterjee A, Lee YJ, Yuan X, Ellis L, Di Vizio D, Posadas EM, Kyprianou N, Knudsen BS, Shah K, Murali R, Gertych A, You S, Freeman MR, Yang W.","Nat Commun. 2022 Feb 3;13(1):669. doi: 10.1038/s41467-022-28340-6.","Yan Y","Nat Commun","2022","2022/02/04","PMC8813925","","10.1038/s41467-022-28340-6"
"34908533","Worldwide Protein Data Bank (wwPDB): A virtual treasure for research in biotechnology","Behzadi P, Gajdács M.","Eur J Microbiol Immunol (Bp). 2021 Dec 15;11(4):77-86. doi: 10.1556/1886.2021.00020. Print 2022 Feb 3.","Behzadi P","Eur J Microbiol Immunol (Bp)","2021","2021/12/15","PMC8830413","","10.1556/1886.2021.00020"
"34718207","Knowledge-based approaches to drug discovery for rare diseases","Alves VM, Korn D, Pervitsky V, Thieme A, Capuzzi SJ, Baker N, Chirkova R, Ekins S, Muratov EN, Hickey A, Tropsha A.","Drug Discov Today. 2022 Feb;27(2):490-502. doi: 10.1016/j.drudis.2021.10.014. Epub 2021 Oct 27.","Alves VM","Drug Discov Today","2022","2021/10/31","PMC9124594","NIHMS1804597","10.1016/j.drudis.2021.10.014"
"35211674","Target 2035 - update on the quest for a probe for every protein","Müller S, Ackloo S, Al Chawaf A, Al-Lazikani B, Antolin A, Baell JB, Beck H, Beedie S, Betz UAK, Bezerra GA, Brennan PE, Brown D, Brown PJ, Bullock AN, Carter AJ, Chaikuad A, Chaineau M, Ciulli A, Collins I, Dreher J, Drewry D, Edfeldt K, Edwards AM, Egner U, Frye SV, Fuchs SM, Hall MD, Hartung IV, Hillisch A, Hitchcock SH, Homan E, Kannan N, Kiefer JR, Knapp S, Kostic M, Kubicek S, Leach AR, Lindemann S, Marsden BD, Matsui H, Meier JL, Merk D, Michel M, Morgan MR, Mueller-Fahrnow A, Owen DR, Perry BG, Rosenberg SH, Saikatendu KS, Schapira M, Scholten C, Sharma S, Simeonov A, Sundström M, Superti-Furga G, Todd MH, Tredup C, Vedadi M, von Delft F, Willson TM, Winter GE, Workman P, Arrowsmith CH.","RSC Med Chem. 2021 Dec 3;13(1):13-21. doi: 10.1039/d1md00228g. eCollection 2022 Jan 27.","Müller S","RSC Med Chem","2021","2022/02/25","PMC8792830","","10.1039/d1md00228g"
"35096604","Path to Clonal Theranostics in Luminal Breast Cancers","Hajjaji N, Aboulouard S, Cardon T, Bertin D, Robin YM, Fournier I, Salzet M.","Front Oncol. 2022 Jan 13;11:802177. doi: 10.3389/fonc.2021.802177. eCollection 2021.","Hajjaji N","Front Oncol","2022","2022/01/31","PMC8793283","","10.3389/fonc.2021.802177"
"35021991","Knowledge graph analytics platform with LINCS and IDG for Parkinson's disease target illumination","Yang JJ, Gessner CR, Duerksen JL, Biber D, Binder JL, Ozturk M, Foote B, McEntire R, Stirling K, Ding Y, Wild DJ.","BMC Bioinformatics. 2022 Jan 12;23(1):37. doi: 10.1186/s12859-021-04530-9.","Yang JJ","BMC Bioinformatics","2022","2022/01/13","PMC8756622","","10.1186/s12859-021-04530-9"
"34739839","RCSB Protein Data Bank resources for structure-facilitated design of mRNA vaccines for existing and emerging viral pathogens","Goodsell DS, Burley SK.","Structure. 2022 Jan 6;30(1):55-68.e2. doi: 10.1016/j.str.2021.10.008. Epub 2021 Nov 4.","Goodsell DS","Structure","2022","2021/11/05","PMC8567414","","10.1016/j.str.2021.10.008"
"34450249","Non-canonical role of Hippo tumor suppressor serine/threonine kinase 3 STK3 in prostate cancer","Schirmer AU, Driver LM, Zhao MT, Wells CI, Pickett JE, O'Bryne SN, Eduful BJ, Yang X, Howard L, You S, Devi GR, DiGiovanni J, Freedland SJ, Chi JT, Drewry DH, Macias E.","Mol Ther. 2022 Jan 5;30(1):485-500. doi: 10.1016/j.ymthe.2021.08.029. Epub 2021 Aug 25.","Schirmer AU","Mol Ther","2022","2021/08/27","PMC8753456","","10.1016/j.ymthe.2021.08.029"
"35085427","Getting Started with the IDG KMC Datasets and Tools","Kropiwnicki E, Binder JL, Yang JJ, Holmes J, Lachmann A, Clarke DJB, Sheils T, Kelleher KJ, Metzger VT, Bologa CG, Oprea TI, Ma'ayan A.","Curr Protoc. 2022 Jan;2(1):e355. doi: 10.1002/cpz1.355.","Kropiwnicki E","Curr Protoc","2022","2022/01/27","PMC10789444","NIHMS1767466","10.1002/cpz1.355"
"35044719","Proteome-scale mapping of binding sites in the unstructured regions of the human proteome","Benz C, Ali M, Krystkowiak I, Simonetti L, Sayadi A, Mihalic F, Kliche J, Andersson E, Jemth P, Davey NE, Ivarsson Y.","Mol Syst Biol. 2022 Jan;18(1):e10584. doi: 10.15252/msb.202110584.","Benz C","Mol Syst Biol","2022","2022/01/19","PMC8769072","","10.15252/msb.202110584"
"33083801","Reconstructed signaling and regulatory networks identify potential drugs for SARS-CoV-2 infection","Ding J, Lugo-Martinez J, Yuan Y, Huang J, Hume AJ, Suder EL, Mühlberger E, Kotton DN, Bar-Joseph Z.","bioRxiv [Preprint]. 2021 Dec 9:2020.06.01.127589. doi: 10.1101/2020.06.01.127589.","Ding J","bioRxiv","2021","2020/10/21","PMC7574259","","10.1101/2020.06.01.127589"
"34959343","Combining Human Genetics of Multiple Sclerosis with Oxidative Stress Phenotype for Drug Repositioning","Olla S, Steri M, Formato A, Whalen MB, Corbisiero S, Agresti C.","Pharmaceutics. 2021 Dec 2;13(12):2064. doi: 10.3390/pharmaceutics13122064.","Olla S","Pharmaceutics","2021","2021/12/28","PMC8705550","","10.3390/pharmaceutics13122064"
"34873596","Exploration of Dark Chemical Genomics Space via Portal Learning: Applied to Targeting the Undruggable Genome and COVID-19 Anti-Infective Polypharmacology","Cai T, Xie L, Chen M, Liu Y, He D, Zhang S, Mura C, Bourne PE, Xie L.","Res Sq [Preprint]. 2021 Dec 1:rs.3.rs-1109318. doi: 10.21203/rs.3.rs-1109318/v1.","Cai T","Res Sq","2021","2021/12/07","PMC8647653","","10.21203/rs.3.rs-1109318/v1"
"34274565","Recent advances in drug repurposing using machine learning","Urbina F, Puhl AC, Ekins S.","Curr Opin Chem Biol. 2021 Dec;65:74-84. doi: 10.1016/j.cbpa.2021.06.001. Epub 2021 Jul 16.","Urbina F","Curr Opin Chem Biol","2021","2021/07/18","PMC8671152","NIHMS1716900","10.1016/j.cbpa.2021.06.001"
"34086846","TIGA: target illumination GWAS analytics","Yang JJ, Grissa D, Lambert CG, Bologa CG, Mathias SL, Waller A, Wild DJ, Jensen LJ, Oprea TI.","Bioinformatics. 2021 Nov 5;37(21):3865-3873. doi: 10.1093/bioinformatics/btab427.","Yang JJ","Bioinformatics","2021","2021/06/04","PMC11025677","","10.1093/bioinformatics/btab427"
"34354255","Trends in kinase drug discovery: targets, indications and inhibitor design","Attwood MM, Fabbro D, Sokolov AV, Knapp S, Schiöth HB.","Nat Rev Drug Discov. 2021 Nov;20(11):839-861. doi: 10.1038/s41573-021-00252-y. Epub 2021 Aug 5.","Attwood MM","Nat Rev Drug Discov","2021","2021/08/06","","","10.1038/s41573-021-00252-y"
"34570764","Transcriptomic profiling in canines and humans reveals cancer specific gene modules and biological mechanisms common to both species","Tawa GJ, Braisted J, Gerhold D, Grewal G, Mazcko C, Breen M, Sittampalam G, LeBlanc AK.","PLoS Comput Biol. 2021 Sep 27;17(9):e1009450. doi: 10.1371/journal.pcbi.1009450. eCollection 2021 Sep.","Tawa GJ","PLoS Comput Biol","2021","2021/09/27","PMC8523068","","10.1371/journal.pcbi.1009450"
"34537014","KinOrtho: a method for mapping human kinase orthologs across the tree of life and illuminating understudied kinases","Huang LC, Taujale R, Gravel N, Venkat A, Yeung W, Byrne DP, Eyers PA, Kannan N.","BMC Bioinformatics. 2021 Sep 18;22(1):446. doi: 10.1186/s12859-021-04358-3.","Huang LC","BMC Bioinformatics","2021","2021/09/19","PMC8449880","","10.1186/s12859-021-04358-3"
"34566577","Single-Cell RNA-Seq of Cisplatin-Treated Adult Stria Vascularis Identifies Cell Type-Specific Regulatory Networks and Novel Therapeutic Gene Targets","Taukulis IA, Olszewski RT, Korrapati S, Fernandez KA, Boger ET, Fitzgerald TS, Morell RJ, Cunningham LL, Hoa M.","Front Mol Neurosci. 2021 Sep 9;14:718241. doi: 10.3389/fnmol.2021.718241. eCollection 2021.","Taukulis IA","Front Mol Neurosci","2021","2021/09/27","PMC8458580","","10.3389/fnmol.2021.718241"
"34482371","Proteomic signatures of myeloid derived suppressor cells from liver and lung metastases reveal functional divergence and potential therapeutic targets","DaSilva NA, Barlock BJ, Guha P, Ghosh CC, Trebino CE, Camberg JL, Katz SC, Rowley DC.","Cell Death Discov. 2021 Sep 4;7(1):232. doi: 10.1038/s41420-021-00621-x.","DaSilva NA","Cell Death Discov","2021","2021/09/05","PMC8418613","","10.1038/s41420-021-00621-x"
